Time,RPM,TPS,IAT,CLT,Engine,Accel Enrich,VE,Advance,Battery V,Hard Limiter
195.813,8403,18,31,73,9,100,66,34,13,0
195.965,8099,33,31,73,25,100,75,36,13,0
196.087,9009,46,31,73,25,100,87,39,13.1,0
196.226,9242,60,31,73,25,100,96,38,13.1,0
196.362,9677,62,31,73,25,100,98,39,12.6,0
196.501,9609,57,31,73,9,100,94,39,12.6,0
196.641,9316,37,31,73,9,100,80,38,13.1,0
196.792,8907,33,31,74,9,100,77,37,13.2,0
196.939,9191,31,31,74,9,100,76,38,13.2,0
197.091,9369,31,31,74,9,100,76,38,12.8,0
197.214,9541,30,31,74,9,100,76,39,12.8,0
197.366,9784,30,31,74,9,100,76,39,13.1,0
197.517,10121,30,31,74,9,100,77,40,13.1,0
197.664,10231,31,31,74,9,100,77,40,12.9,0
197.808,9993,30,31,74,9,100,76,39,13.1,0
197.956,9090,19,31,74,9,100,67,36,13.1,0
198.106,7961,14,31,75,9,100,63,33,12.9,0
198.226,9085,43,31,75,25,100,84,38,12.9,0
198.377,8469,48,31,75,9,100,87,37,12.7,0
198.525,8498,48,31,75,9,100,86,37,12.7,0
198.677,8939,46,31,75,9,100,86,38,12.6,0
198.827,9113,40,31,75,9,100,82,38,13.1,0
198.979,9151,35,31,75,9,100,78,37,13.1,0
199.127,9264,35,31,75,9,100,78,37,13.3,0
199.283,9259,35,31,75,9,100,78,37,13.3,0
199.399,9247,35,31,75,9,100,78,37,12.7,0
199.548,9369,35,31,75,9,100,79,38,12.7,0
199.7,9469,35,31,75,9,100,79,38,12.3,0
199.852,9646,35,31,75,9,100,79,38,12.6,0
200.004,9548,34,31,75,9,100,79,39,12.6,0
200.152,9740,33,31,75,9,100,78,38,12.7,0
200.302,10101,33,31,75,9,100,78,40,12.7,0
200.45,10176,33,31,75,9,100,78,40,12.8,0
200.598,10197,33,31,75,9,100,78,40,12.8,0
200.741,10169,33,31,75,9,100,78,40,12.8,0
200.889,10197,33,31,75,9,100,78,40,12.6,0
201.032,9836,33,31,75,9,100,78,39,12.6,0
201.167,10141,33,31,75,9,100,78,40,12.8,0
201.31,10204,33,31,75,9,100,78,40,12.8,0
201.458,10169,33,31,75,9,100,78,40,12.9,0
201.601,10252,33,31,76,9,100,79,40,12.4,0
201.748,9829,33,31,76,9,100,78,39,12.4,0
201.892,9842,32,31,76,9,100,77,39,12.6,0
202.04,9848,32,31,76,9,100,77,39,12.6,0
202.179,9927,32,31,76,9,100,77,39,12.7,0
202.326,9646,31,31,76,9,100,76,38,12.7,0
202.474,9603,31,31,76,9,100,76,38,12.7,0
202.617,9646,30,31,76,9,100,76,39,12.8,0
202.761,9068,16,31,76,9,100,66,35,12.8,0
202.896,7755,12,31,76,9,100,62,33,12.9,0
203.039,6613,11,31,76,9,100,60,30,12.9,0
203.158,5714,11,30,76,9,100,60,30,12.9,0
203.293,4848,11,30,76,9,100,60,27,12.9,0
203.433,4180,11,30,76,9,100,59,27,12.9,0
203.552,3731,11,30,76,9,100,59,26,12.9,0
203.674,3323,11,30,76,9,100,59,25,12.9,0
203.797,3173,11,30,76,9,100,59,25,12.9,0
203.916,3253,11,30,76,9,100,59,25,12.5,0
204.039,3327,11,30,76,9,100,59,25,12.5,0
204.158,3481,11,30,76,9,100,59,26,12.5,0
204.269,3636,11,30,76,9,100,59,26,12.7,0
204.387,3723,11,30,76,9,100,59,26,12.7,0
204.509,3890,11,30,76,9,100,59,26,12.8,0
204.632,4000,11,30,76,9,100,59,26,12.8,0
204.756,3913,11,30,76,9,100,59,26,12.8,0
204.875,3840,11,30,76,9,100,59,26,12.8,0
204.997,3848,10,30,76,9,100,58,26,12.8,0
205.12,3879,10,30,76,9,100,58,26,12.8,0
205.247,3830,10,30,76,9,100,58,26,12.8,0
205.37,3843,10,30,76,9,100,58,26,12.8,0
205.493,3852,10,30,76,9,100,58,26,12.9,0
205.616,3865,10,30,76,9,100,58,26,12.9,0
205.735,3774,10,30,76,9,100,58,26,12.9,0
205.857,3752,10,30,76,9,100,58,26,12.9,0
205.98,3766,10,30,76,9,100,58,26,12.9,0
206.103,3792,10,30,76,9,100,58,26,12.9,0
206.222,3873,10,30,76,9,100,58,26,12.9,0
206.349,3977,10,30,76,9,100,58,26,12.9,0
206.473,3994,10,30,76,9,100,58,26,12.9,0
206.595,4009,10,30,76,9,100,58,26,12.9,0
206.717,3937,10,30,76,9,100,58,26,12.9,0
206.841,3866,10,30,76,9,100,58,26,12.9,0
206.959,3726,10,30,76,9,100,58,26,12.9,0
207.083,3547,10,30,76,9,100,58,26,12.9,0
207.214,3463,10,30,76,9,100,58,26,13,0
207.332,3481,10,30,76,9,100,58,26,13,0
207.451,3526,10,30,76,9,100,58,26,12.9,0
207.574,3628,10,30,76,9,100,58,26,12.9,0
207.697,3696,10,30,76,9,100,58,26,12.9,0
207.817,3733,10,30,76,9,100,58,26,12.9,0
207.938,3836,10,30,76,9,100,58,26,12.9,0
208.062,3917,10,30,76,9,100,58,26,12.9,0
208.184,4003,10,30,76,9,100,58,26,12.9,0
208.311,4063,10,30,76,9,100,59,26,12.4,0
208.435,4006,10,30,76,9,100,58,26,12.4,0
208.557,3933,10,30,76,9,100,58,26,12.4,0
208.68,3837,10,30,76,9,100,58,26,12.4,0
208.803,3803,10,30,76,9,100,58,26,12.6,0
208.922,3719,10,30,76,9,100,58,26,12.6,0
209.045,3657,10,30,76,9,100,58,26,12.7,0
209.168,3433,10,30,76,9,100,58,26,12.7,0
209.294,3430,10,30,76,9,100,58,26,12.8,0
209.413,3510,10,30,76,9,100,58,26,12.8,0
209.536,3578,10,30,76,9,100,58,26,12.7,0
209.66,3617,10,30,76,9,100,58,26,12.7,0
209.778,3724,13,30,76,9,100,60,26,12.8,0
209.904,4380,13,30,76,9,100,60,27,12.8,0
210.032,4711,13,30,76,9,100,61,27,12.9,0
210.171,4787,14,30,76,9,100,62,28,12.9,0
210.31,4772,14,30,76,9,100,61,27,12.9,0
210.45,4646,15,30,76,9,100,62,27,12.9,0
210.588,4658,15,30,76,9,100,62,27,12.9,0
210.728,4622,15,30,76,9,100,62,28,12.9,0
210.867,4758,15,30,76,9,100,62,27,12.9,0
211.007,4806,15,30,76,9,100,62,27,12.6,0
211.134,4950,16,30,76,9,100,63,28,12.6,0
211.256,4901,16,30,76,9,100,63,28,12.7,0
211.379,4890,16,30,76,9,100,63,28,12.7,0
211.499,5114,17,30,76,9,100,62,29,12.8,0
211.642,5360,17,30,76,9,100,63,29,12.8,0
211.781,5409,17,30,76,9,100,63,30,12.8,0
211.92,5516,17,30,76,9,100,63,30,12.8,0
212.063,5472,17,30,76,9,100,63,30,12.3,0
212.203,5283,16,30,76,9,100,63,29,12.3,0
212.338,4004,16,30,76,9,100,62,27,12.6,0
212.474,4034,16,30,76,9,100,62,27,12.6,0
212.612,4699,22,30,76,25,160,66,34,12.2,0
212.748,5291,28,30,76,9,100,69,34,12.5,0
212.891,5809,29,30,76,9,100,70,36,12.5,0
213.018,5834,32,30,76,9,100,72,36,12.7,0
213.15,6302,34,30,76,9,100,73,35,12.7,0
213.292,6513,34,30,76,9,100,74,34,12.8,0
213.423,7292,39,30,76,9,100,78,34,12.8,0
213.571,7598,45,30,76,9,100,82,35,12.9,0
213.723,7857,49,30,76,9,100,85,36,12.9,0
213.866,8169,52,30,76,9,100,88,36,12.9,0
214.017,8640,60,30,76,9,100,94,37,12.9,0
214.173,9019,61,30,76,9,100,96,38,12.9,0
214.317,9351,61,30,76,9,100,97,38,13,0
214.431,9677,60,30,76,9,100,97,39,13,0
214.566,9855,34,30,76,9,100,79,39,12.9,0
214.673,9566,27,30,76,9,100,74,39,12.9,0
214.825,0,50,30,76,25,100,90,40,12.9,0
214.959,8928,69,30,76,9,100,101,38,12.9,0
215.115,8670,74,30,76,9,100,103,37,12.7,0
215.267,8595,76,30,76,9,100,105,38,12.7,0
215.378,8818,78,30,76,9,100,106,38,12.8,0
215.513,9090,80,30,76,9,100,109,38,12.8,0
215.647,9225,81,30,76,9,100,110,38,12.7,0
215.783,9523,80,30,76,9,100,110,39,12.7,0
215.918,9816,79,30,76,9,100,110,40,12.7,0
216.054,9609,78,31,76,9,100,109,39,12.3,0
216.181,10224,78,31,76,9,100,111,41,12.3,0
216.311,9646,78,31,76,9,100,109,39,12.3,0
216.426,10245,68,31,76,9,100,104,40,12.6,0
216.545,9310,29,31,76,9,100,74,38,12.7,0
216.697,9671,83,31,76,25,100,113,39,12.7,0
216.84,7966,93,31,76,9,100,113,23,12.8,0
216.991,8264,97,31,76,9,100,117,24,12.8,0
217.139,8210,98,31,76,9,100,117,23,12.9,0
217.291,8389,98,31,76,9,100,118,24,12.9,0
217.413,8600,95,31,76,9,100,117,24,12.6,0
217.561,8650,90,31,76,9,100,115,25,12.7,0
217.675,8700,88,31,76,9,100,113,31,12.7,0
217.827,8917,86,31,76,9,100,113,38,12.8,0
217.975,9101,85,31,76,9,100,112,38,12.8,0
218.11,9196,84,31,76,9,100,112,38,12.6,0
218.245,9339,82,31,76,9,100,111,39,12.6,0
218.38,9548,81,31,76,9,100,112,40,12.7,0
218.523,9683,81,31,76,9,100,112,40,12.7,0
218.659,9759,81,31,76,9,100,113,40,12.4,0
218.79,10073,81,31,76,9,100,114,41,12.4,0
218.921,9578,81,31,76,9,100,111,39,12.7,0
219.06,9861,30,31,76,9,100,76,39,12.7,0
219.195,8508,16,31,76,9,100,65,34,12.8,0
219.343,7306,12,31,76,9,100,62,31,12.8,0
219.474,6313,11,31,76,9,100,60,30,12.4,0
219.593,5458,11,31,76,9,100,60,29,12.4,0
219.727,4690,11,31,76,9,100,60,27,12.7,0
219.867,4294,11,31,76,9,100,59,27,12.8,0
219.99,4010,11,31,76,9,100,59,26,12.8,0
220.113,3785,11,31,76,9,100,59,26,12.8,0
220.236,3573,11,31,76,9,100,59,26,12.8,0
220.355,3469,11,31,76,9,100,59,26,12.8,0
220.477,3624,11,31,76,9,100,59,26,12.8,0
220.6,3609,11,31,76,9,100,59,26,12.8,0
220.723,3890,11,31,76,9,100,59,26,12.8,0
220.846,4186,11,31,76,9,100,59,27,12.8,0
220.969,4156,11,31,76,9,100,59,27,12.8,0
221.092,4140,11,31,76,9,100,59,27,12.8,0
221.211,4136,11,31,76,9,100,59,27,12.8,0
221.334,4102,11,31,76,9,100,59,27,12.8,0
221.461,4068,11,31,76,9,100,59,26,12.9,0
221.584,3941,11,31,76,9,100,59,26,12.9,0
221.707,3853,11,31,76,9,100,59,26,12.5,0
221.829,3879,11,31,76,9,100,59,26,12.5,0
221.948,3913,11,31,76,9,100,59,26,12.8,0
222.071,3929,11,31,76,9,100,59,26,12.8,0
222.194,4002,11,31,76,9,100,59,26,12.8,0
222.317,4007,11,31,76,9,100,59,26,12.8,0
222.44,4030,11,31,76,9,100,59,26,12.9,0
222.562,4022,11,31,76,9,100,59,26,12.9,0
222.685,4018,11,31,76,9,100,59,26,13,0
222.809,3907,11,31,76,9,100,59,26,13,0
222.932,3967,11,31,76,9,100,59,26,12.9,0
223.055,3961,11,31,76,9,100,59,26,12.9,0
223.177,3819,11,31,76,9,100,59,26,12.9,0
223.3,3843,11,31,76,9,100,59,26,12.9,0
223.419,3827,11,31,76,9,100,59,26,12.4,0
223.546,3722,11,31,76,9,100,59,26,12.4,0
223.665,3654,11,31,76,9,100,59,26,12.6,0
223.788,3709,11,31,76,9,100,59,26,12.6,0
223.91,3711,11,31,76,9,100,59,26,12.8,0
224.033,3720,11,31,76,9,100,59,26,12.8,0
224.152,3826,11,31,76,9,100,59,26,12.8,0
224.275,3854,11,31,76,9,100,59,26,12.8,0
224.398,3879,11,31,76,9,100,59,26,12.8,0
224.525,3834,11,31,76,9,100,59,26,12.9,0
224.647,3820,11,31,76,9,100,59,26,12.9,0
224.771,3777,11,31,76,9,100,59,26,12.9,0
224.89,3815,11,31,76,9,100,59,26,12.9,0
225.013,3964,11,31,76,9,100,59,26,12.9,0
225.136,3970,11,31,76,9,100,59,26,12.9,0
225.258,4098,11,31,76,9,100,59,27,12.9,0
225.381,4147,11,31,76,9,100,59,27,12.9,0
225.508,4092,11,31,76,9,100,59,27,12.9,0
225.631,3969,11,31,76,9,100,59,26,12.9,0
225.75,3974,11,31,76,9,100,59,26,12.9,0
225.872,3984,11,31,76,9,100,59,26,12.9,0
225.995,4011,11,31,76,9,100,59,26,12.9,0
226.118,3998,11,31,76,9,100,59,26,12.9,0
226.242,3913,11,31,76,9,100,59,26,12.9,0
226.365,3924,11,31,76,9,100,59,26,12.9,0
226.487,3773,11,31,76,9,100,59,26,12.8,0
226.61,3626,11,31,76,9,100,59,26,12.8,0
226.733,3625,10,31,76,9,100,58,26,12.9,0
226.852,3693,10,31,76,9,100,58,26,12.9,0
226.975,3847,10,31,76,9,100,58,26,12.9,0
227.098,3976,11,31,76,9,100,59,26,12.9,0
227.22,4025,16,31,76,9,100,62,27,12.9,0
227.343,5411,22,31,76,9,100,66,35,12.9,0
227.47,6861,21,31,76,9,100,66,33,12.9,0
227.606,7676,18,31,76,9,100,65,33,12.9,0
227.753,7668,16,31,76,9,100,65,32,12.9,0
227.9,7470,17,31,76,9,100,65,31,12.9,0
228.048,6772,18,31,76,9,100,65,31,12.9,0
228.191,6263,18,31,76,9,100,64,31,12.9,0
228.335,5771,18,31,76,9,100,64,31,12.9,0
228.473,4870,18,31,76,9,100,63,29,12.9,0
228.617,4505,18,31,76,9,100,63,29,12.9,0
228.756,4844,19,31,76,9,100,63,30,12.9,0
228.896,5272,19,31,76,9,100,64,31,12.9,0
229.035,5242,19,31,76,9,100,64,31,12.9,0
229.175,5533,19,31,76,9,100,65,33,12.9,0
229.317,5502,19,31,76,9,100,64,32,12.9,0
229.457,5727,19,31,76,9,100,65,33,12.9,0
229.596,5522,19,31,76,9,100,64,32,12.4,0
229.74,5807,20,31,76,9,100,65,33,12.7,0
229.879,6358,25,31,76,9,100,68,35,12.7,0
230.026,6485,27,31,76,9,100,70,34,12.5,0
230.169,6666,27,31,76,9,100,70,34,12.5,0
230.313,6918,28,31,76,9,100,71,34,12.7,0
230.461,7389,29,31,76,9,100,72,35,12.7,0
230.575,7492,30,31,76,9,100,73,35,12.8,0
230.714,7776,30,31,76,9,100,73,36,12.8,0
230.854,7991,31,31,76,9,100,74,36,12.8,0
231.001,8513,33,31,76,9,100,76,36,12.9,0
231.149,8907,33,31,76,9,100,77,37,12.9,0
231.297,9715,22,31,76,9,100,70,39,12.4,0
231.452,9603,33,31,76,25,100,78,38,12.4,0
231.595,9511,54,31,75,25,100,93,39,12.6,0
231.735,8532,60,31,75,9,100,94,37,12.7,0
231.886,8328,61,31,75,9,100,94,37,12.7,0
232.034,8259,62,31,75,9,100,94,36,12.7,0
232.148,8455,61,31,75,9,100,94,37,12.7,0
232.296,8690,60,31,75,9,100,94,37,12.7,0
232.443,9264,59,31,75,9,100,95,38,12.7,0
232.57,9392,59,31,75,9,100,96,39,12.4,0
232.706,9517,58,31,75,9,100,95,39,12.4,0
232.84,9646,58,31,75,9,100,95,39,12.6,0
232.98,9727,57,31,75,9,100,94,39,12.6,0
233.115,10000,57,31,75,9,100,96,40,12.4,0
233.25,10000,57,31,75,9,100,96,40,12.4,0
233.39,10197,54,31,75,9,100,94,40,12.4,0
233.512,9797,28,31,75,9,100,75,39,12.4,0
233.623,10245,30,31,75,9,100,77,40,12.7,0
233.758,8561,59,31,75,25,100,93,37,12.7,0
233.91,8591,63,31,75,9,100,96,37,12.8,0
234.058,8797,64,31,75,9,100,98,38,12.9,0
234.196,8955,65,31,75,9,100,98,38,12.9,0
234.348,9124,65,31,75,9,100,99,38,12.9,0
234.491,9282,62,31,75,9,100,97,38,12.9,0
234.635,9505,57,31,75,9,100,94,39,12.6,0
234.77,9671,57,31,75,9,100,94,39,12.6,0
234.905,9848,55,32,75,9,100,93,39,12.7,0
235.04,9702,54,32,75,9,100,93,39,12.7,0
235.18,9664,53,32,75,9,100,91,39,12.8,0
235.327,9810,53,32,75,9,100,92,39,12.8,0
235.475,9615,53,32,75,9,100,91,38,12.8,0
235.618,9646,52,32,75,9,100,91,39,12.9,0
235.765,9646,50,32,75,9,100,90,39,12.9,0
235.909,9621,50,32,75,9,100,90,39,13,0
236.052,10309,40,32,75,9,100,84,40,13,0
236.18,9658,22,32,75,9,100,70,39,12.9,0
236.31,8537,15,32,75,9,100,64,33,12.9,0
236.457,7389,13,32,75,9,100,62,30,12.9,0
236.601,6393,12,32,75,9,100,62,30,12.9,0
236.729,5572,12,32,75,9,100,61,30,12.9,0
236.851,4824,12,32,75,9,100,61,28,12.8,0
236.99,4335,11,32,75,9,100,59,27,12.8,0
237.117,4072,11,32,75,9,100,59,26,12.8,0
237.24,3895,11,32,75,9,100,59,26,12.8,0
237.359,3778,11,32,75,9,100,59,26,12.9,0
237.482,3797,11,32,75,9,100,59,26,12.9,0
237.604,3895,11,32,75,9,100,59,26,12.9,0
237.736,4148,11,32,75,9,100,59,27,12.9,0
237.859,4172,11,32,75,9,100,59,27,12.9,0
237.982,4124,11,32,75,9,100,59,27,12.9,0
238.105,4096,11,32,75,9,100,59,27,12.9,0
238.228,4156,11,32,75,9,100,59,27,12.9,0
238.35,4099,11,32,75,9,100,59,27,12.9,0
238.473,4109,11,32,75,9,100,59,27,12.9,0
238.592,4108,11,32,75,9,100,59,27,12.9,0
238.715,4140,11,32,75,9,100,59,27,12.7,0
238.838,4206,11,32,75,9,100,59,27,12.7,0
238.96,4118,11,32,75,9,100,59,27,12.9,0
239.083,4099,11,32,75,9,100,59,27,12.9,0
239.206,4192,11,32,75,9,100,59,27,12.9,0
239.329,4199,11,32,75,9,100,59,27,12.9,0
239.452,4200,11,32,75,9,100,59,27,12.9,0
239.576,4204,11,32,75,9,100,59,27,12.9,0
239.698,4100,11,32,75,9,100,59,27,12.9,0
239.821,4063,11,32,75,9,100,59,26,12.9,0
239.944,4117,11,32,75,9,100,59,27,12.9,0
240.063,4114,11,32,75,9,100,59,27,12.9,0
240.186,4186,11,32,75,9,100,59,27,12.9,0
240.309,4108,11,32,75,9,100,59,27,12.9,0
240.431,4117,11,32,75,9,100,59,27,12.9,0
240.554,4020,11,32,75,9,100,59,26,12.9,0
240.677,4071,11,32,75,9,100,59,26,13,0
240.8,4132,11,32,75,9,100,59,27,13,0
240.923,4098,11,32,75,9,100,59,27,13,0
241.045,4141,11,32,75,9,100,59,27,13,0
241.169,4073,11,32,75,9,100,59,26,13,0
241.292,4004,11,32,75,9,100,59,26,13,0
241.415,3914,11,32,75,9,100,59,26,12.7,0
241.534,3830,11,32,75,9,100,59,26,12.7,0
241.657,3869,11,32,75,9,100,59,26,12.9,0
241.783,3935,11,32,75,9,100,59,26,12.9,0
241.906,4073,11,32,75,9,100,59,26,12.6,0
242.029,4179,11,32,75,9,100,59,27,12.6,0
242.148,4189,11,32,75,9,100,59,27,12.7,0
242.271,4073,11,32,75,9,100,59,26,12.7,0
242.393,4068,11,32,75,9,100,59,26,12.8,0
242.516,4143,11,32,75,9,100,59,27,12.8,0
242.639,4122,11,32,75,9,100,59,27,12.8,0
242.762,4351,18,31,75,25,162,63,29,12.9,0
242.906,6218,23,31,75,25,162,67,35,12.9,0
243.045,7688,24,31,75,9,100,69,36,12.9,0
243.188,8493,21,31,75,9,100,68,36,13,0
243.339,8771,19,31,75,9,100,67,35,13,0
243.487,8655,18,31,75,9,100,66,35,12.5,0
243.602,8503,19,31,75,9,100,67,36,12.5,0
243.713,8566,20,31,75,9,100,67,35,12.7,0
243.864,8361,15,31,75,9,100,64,34,12.7,0
244.012,7579,16,31,75,9,100,65,32,12.8,0
244.143,7414,16,31,75,9,100,65,31,12.8,0
244.27,6941,14,31,75,9,100,63,30,12.8,0
244.405,6286,13,31,75,9,100,62,30,12.8,0
244.531,5607,13,31,75,9,100,61,30,12.9,0
244.658,5070,12,31,75,9,100,61,28,12.9,0
244.798,4693,12,31,75,9,100,61,28,12.9,0
244.938,4485,12,31,75,9,100,60,27,12.9,0
245.065,4282,12,31,75,9,100,60,27,12.9,0
245.187,4145,12,31,75,9,100,60,27,12.9,0
245.31,4160,12,31,75,9,100,60,27,12.9,0
245.429,4167,12,31,75,9,100,60,27,12.9,0
245.552,4174,12,31,75,9,100,60,27,12.9,0
245.675,4196,12,31,75,9,100,60,27,12.9,0
245.802,4159,12,31,75,9,100,60,27,12.9,0
245.924,4153,11,31,75,9,100,59,27,12.9,0
246.047,4155,11,31,75,9,100,59,27,12.9,0
246.17,4167,11,31,75,9,100,59,27,12.9,0
246.293,4198,11,31,75,9,100,59,27,12.9,0
246.416,4147,11,31,75,9,100,59,27,12.9,0
246.539,4144,11,31,75,9,100,59,27,12.9,0
246.662,4170,11,31,75,9,100,59,27,12.9,0
246.781,4077,11,31,75,9,100,59,27,12.8,0
246.904,4134,11,31,75,9,100,59,27,12.8,0
247.027,4120,11,31,75,9,100,59,27,12.9,0
247.15,4106,11,31,75,9,100,59,27,12.9,0
247.272,4116,11,31,75,9,100,59,27,12.9,0
247.395,4105,11,31,75,9,100,59,27,12.9,0
247.518,4147,11,31,75,9,100,59,27,12.9,0
247.641,4092,11,31,75,9,100,59,27,12.9,0
247.764,4114,11,31,75,9,100,59,27,12.9,0
247.887,4117,11,31,75,9,100,59,27,12.9,0
248.009,4109,11,31,75,9,100,59,27,12.9,0
248.132,4097,11,31,75,9,100,59,27,12.9,0
248.252,4127,11,31,75,9,100,59,27,12.9,0
248.375,4135,11,31,75,9,100,59,27,12.9,0
248.497,3998,11,31,75,9,100,59,26,12.8,0
248.62,3942,11,31,75,9,100,59,26,12.8,0
248.743,3903,11,31,75,9,100,59,26,12.9,0
248.866,4010,11,31,75,9,100,59,26,12.9,0
248.989,4088,11,31,75,9,100,59,27,12.9,0
249.112,4099,11,31,75,9,100,59,27,12.9,0
249.235,4126,11,31,75,9,100,59,27,12.8,0
249.357,3938,11,31,75,9,100,59,26,12.8,0
249.48,3891,11,31,75,9,100,59,26,12.9,0
249.599,3834,11,31,75,9,100,59,26,12.9,0
249.722,3751,11,31,75,9,100,59,26,12.9,0
249.849,3755,11,31,75,9,100,59,26,12.9,0
249.967,3699,11,31,75,9,100,59,26,12.9,0
250.09,3846,11,31,75,9,100,59,26,12.9,0
250.213,3806,11,31,75,9,100,59,26,12.9,0
250.336,3792,11,31,75,9,100,59,26,13,0
250.455,3822,11,31,75,9,100,59,26,13,0
250.577,3842,11,31,75,9,100,59,26,13,0
250.7,3792,11,31,75,9,100,59,26,13,0
250.828,3651,11,31,75,9,100,59,26,13,0
250.951,3610,11,31,75,9,100,59,26,13,0
251.07,3748,11,31,75,9,100,59,26,12.9,0
251.193,3930,11,31,75,9,100,59,26,12.9,0
251.315,4103,11,31,75,9,100,59,27,12.9,0
251.438,4107,11,31,75,9,100,59,27,12.9,0
251.561,4098,11,31,75,9,100,59,27,12.9,0
251.684,4099,11,31,75,9,100,59,27,12.9,0
251.807,4025,11,31,75,9,100,59,26,12.9,0
251.93,3898,11,31,75,9,100,59,26,12.9,0
252.053,3920,11,31,75,9,100,59,26,12.9,0
252.176,3891,11,31,75,9,100,59,26,12.9,0
252.299,3624,11,31,75,9,100,59,26,12.9,0
252.418,3614,11,31,75,9,100,59,26,12.9,0
252.541,3710,11,31,75,9,100,59,26,12.9,0
252.663,3817,11,31,75,9,100,59,26,12.9,0
252.786,3792,11,31,75,9,100,59,26,12.9,0
252.913,3866,11,31,75,9,100,59,26,12.9,0
253.036,3913,11,31,75,9,100,59,26,12.9,0
253.155,4003,11,31,75,9,100,59,26,12.9,0
253.278,4034,11,31,75,9,100,59,26,12.9,0
253.4,4066,11,31,75,9,100,59,26,12.9,0
253.523,4029,11,31,75,9,100,59,26,12.3,0
253.646,3959,11,31,75,9,100,59,26,12.3,0
253.77,3780,11,31,75,9,100,59,26,12.3,0
253.892,3636,11,31,75,9,100,59,26,12.6,0
254.015,3647,11,31,75,9,100,59,26,12.6,0
254.134,3629,11,31,75,9,100,59,26,12.3,0
254.257,3698,11,31,75,9,100,59,26,12.3,0
254.379,3750,11,31,75,9,100,59,26,12.6,0
254.503,3850,10,31,75,9,100,58,26,12.6,0
254.622,3904,10,31,75,9,100,58,26,12.8,0
254.744,3912,10,31,75,9,100,58,26,12.8,0
254.842,3965,10,31,75,9,100,58,26,12.8,0
254.965,3855,10,31,75,9,100,58,26,12.8,0
255.088,3584,10,31,75,9,100,58,26,12.9,0
255.207,3469,10,31,75,9,100,58,26,12.9,0
255.33,3579,10,31,75,9,100,58,26,12.9,0
255.452,3590,10,31,75,9,100,58,26,12.9,0
255.572,3653,10,31,75,9,100,58,26,12.9,0
255.695,3809,10,31,75,9,100,58,26,12.9,0
255.817,3852,10,31,75,9,100,58,26,13,0
255.945,3965,10,31,75,9,100,58,26,13,0
256.068,3854,10,31,75,9,100,58,26,13,0
256.19,3773,10,31,75,9,100,58,26,13,0
256.309,3629,10,31,75,9,100,58,26,12.6,0
256.432,3560,10,31,75,9,100,58,26,12.6,0
256.555,3577,10,31,75,9,100,58,26,12.5,0
256.678,3485,10,31,75,9,100,58,26,12.5,0
256.797,3610,10,31,75,9,100,58,26,12.5,0
256.927,3693,10,31,75,9,100,58,26,12.7,0
257.046,3638,10,31,75,9,100,58,26,12.7,0
257.169,3687,10,31,75,9,100,58,26,12.8,0
257.293,3715,10,31,75,9,100,58,26,12.8,0
257.411,3766,10,31,75,9,100,58,26,12.8,0
257.533,3678,10,31,75,9,100,58,26,12.8,0
257.652,4188,18,31,75,25,168,63,29,12.9,0
257.792,5107,17,31,75,25,168,62,29,12.9,0
257.911,5343,14,31,75,9,100,62,29,12.9,0
258.038,5458,14,31,75,9,100,62,29,12.9,0
258.165,5452,14,31,75,9,100,61,29,12.4,0
258.291,5319,14,31,75,9,100,61,28,12.4,0
258.415,5084,13,31,75,9,100,61,28,12.7,0
258.554,4995,16,31,75,9,100,63,28,12.7,0
258.685,5574,18,31,74,9,100,63,31,12.8,0
258.829,6244,18,31,74,9,100,64,31,12.8,0
258.959,7012,19,31,74,9,100,65,31,12.8,0
259.107,7614,19,31,74,9,100,66,33,12.9,0
259.251,7849,18,31,74,9,100,65,33,12.9,0
259.398,7098,14,31,74,9,100,63,29,12.8,0
259.537,6242,13,31,74,9,100,62,30,12.8,0
259.664,5450,12,31,74,9,100,61,29,12.8,0
259.791,4748,12,31,74,9,100,61,28,12.8,0
259.938,4426,12,31,74,9,100,60,27,12.2,0
260.062,4186,12,31,74,9,100,60,27,12.2,0
260.184,4196,12,31,74,9,100,60,27,12.5,0
260.307,4340,14,31,74,9,100,61,27,12.5,0
260.43,4615,14,31,73,9,100,62,28,12.7,0
260.569,4718,14,31,73,9,100,61,27,12.7,0
260.709,4631,14,31,73,9,100,61,27,12.7,0
260.844,4591,15,31,73,9,100,62,27,12.7,0
260.983,4553,16,31,73,9,100,63,28,12.8,0
261.106,4804,16,31,73,9,100,63,28,12.8,0
261.225,4911,16,31,73,9,100,63,28,12.7,0
261.344,5077,16,31,73,9,100,63,28,12.7,0
261.463,5382,16,31,73,9,100,63,29,12.8,0
261.572,5569,17,31,73,9,100,63,30,12.8,0
261.703,5738,17,31,73,9,100,63,30,12.9,0
261.847,5804,18,31,73,9,100,64,31,12.9,0
261.962,5889,18,31,73,9,100,64,31,12.9,0
262.106,5368,18,31,73,9,100,63,30,12.9,0
262.244,4204,18,31,73,9,100,63,29,12.5,0
262.384,3930,23,31,73,9,100,65,32,12.4,0
262.523,4684,27,31,73,9,100,68,33,12.4,0
262.663,5592,32,31,73,9,100,71,36,12.6,0
262.79,6372,33,31,73,9,100,73,35,12.6,0
262.932,7098,30,31,73,9,100,73,35,12.5,0
263.084,7309,27,31,73,9,100,70,35,12.5,0
